key,project_name,organization_name,prefecture_name,external_document_uri,review_decision,suggested_it_tag,review_notes
aG9ra2FpZG8vbmFrYXNoaWJldHN1X3Rvd24vMjAyNi8yMDI2MDQyMV8wMDM2Nwo=,測 量 第４号 清泉西８条通り他１測量設計委託業務,北海道中標津町,北海道,http://www.nakashibetsu.jp/file/contents/1002/52258/27.pdf,not_IT,,No clear IT/software work indicated by the project title.
dG9reW8vbWFjaGlkYV9jaXR5LzIwMjYvMjAyNjA2MDVfMDAwMDcK,【6月19日まで募集】「町田市市税等関連補助業務委託」公募型プロポーザルについて,東京都町田市,東京都,https://www.city.machida.tokyo.jp/jigyousha/nyusatsu/puropo/kobogata/sizeitoukanrenhojogyomuitaku.files/proposetumeisho.pdf,not_IT,,No clear IT/software work indicated by the project title.
ZnVrdW9rYS9zYXNhZ3VyaV90b3duLzIwMjYvMjAyNjA2MDRfMDAwNjQK,山王取水井戸水質検査業務委託(PDFファイル:99.2KB),福岡県篠栗町,福岡県,https://www.town.sasaguri.fukuoka.jp/material/files/group/7/kokokuE018.pdf,not_IT,,No clear IT/software work indicated by the project title.
dG9reW8vdGl0ZWNoX2FjLzIwMjYvMjAyNjAxMDdfMDA4NTUK,東京科学大学図書館大岡山図書館・すずかけ台図書館 夜間・休日司書業務 一式,国立大学法人東京工業大学,東京都,http://www.zaimu.titech.ac.jp/keiyaku/kanren/koukoku/wpsys/wp-content/uploads/%E6%9D%B1%E4%BA%AC%E7%A7%91%E5%AD%A6%E5%A4%A7%E5%AD%A6%E5%9B%B3%E6%9B%B8%E9%A4%A8%E5%A4%A7%E5%B2%A1%E5%B1%B1%E5%9B%B3%E6%9B%B8%E9%A4%A8%E3%83%BB%E3%81%99%E3%81%9A%E3%81%8B%E3%81%91%E5%8F%B0%E5%9B%B3%E6%9B%B8%E9%A4%A8-%E5%A4%9C%E9%96%93%E3%83%BB%E4%BC%91%E6%97%A5%E5%8F%B8%E6%9B%B8%E6%A5%AD%E5%8B%99-%E4%B8%80%E5%BC%8F_R8.1.7-R8.2.16.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI1LzIwMjUwNTE2XzA0ODEzCg==,令和７年度 単価契約豊橋河川事務所公共嘱託登記業務（権利に関する登記）,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/epcW7yQg6s20250514_15.pdf,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8yL2hpZ2FzaGlrYWd1cmFfdG93bi8yMDI2LzIwMjYwNDI0XzAwMDA2Cg==,東神楽町地域防災計画改訂委託業務に係る公募型プロポーザルの実施について,北海道東神楽町,北海道,https://www.town.higashikagura.lg.jp/fs/5/3/9/7/3/_/__.pdf,not_IT,,No clear IT/software work indicated by the project title.
dG9reW8vbmNjaGQvMjAyNi8yMDI2MDIyNF8wMDUzMwo=,女性の健康総合センター整備工事監理業務委託,国立研究開発法人国立成育医療研究センター,東京都,https://www.ncchd.go.jp/purchase/20260224-01.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Mi90Yl9tbGl0X2NodWJ1LzIwMjYvMjAyNjA3MDdfMDAzNTcK,公示タイトル,国土交通省中部運輸局,愛知県,https://wwwtb.mlit.go.jp/chubu/soumu/nyuusatsu/PDF%E3%81%AE%E3%83%95%E3%82%A1%E3%82%A4%E3%83%AB%E5%90%8D,uncertain,,Unusable generic title; source-document inspection would be required. This is a title-quality issue.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDQvMjAyNjA0MjBfNjk5MDcK,西郷特別地域気象観測所露場移設及び撤去等工事監理業務委託,国土交通省,大阪府,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDEvMjAyNjAxMTNfNTczNTUK,岡崎医療刑務所樹木伐採等業務委託契約,法務省,愛知県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
aG9ra2FpZG8yL3NpbnJpbmthbnJpa3lva3UvMjAyNi8yMDI2MDMyN18xMTM3OAo=,令和8年度留萌南部森林管理署収穫調査業務委託2号（電子調達対象案件）,林野庁北海道森林管理局,北海道,https://www.rinya.maff.go.jp/hokkaido/apply/publicsale/rumoinanbu/attach/pdf/260327-2-1.pdf,not_IT,,No clear IT/software work indicated by the project title.
Z292Ny9jYnJfbWxpdC8yMDI2LzIwMjYwMjEzXzA1MjE3Cg==,令和８年度 名古屋国道管内浄化槽点検及び貯水槽清掃業務,国土交通省中部地方整備局,愛知県,https://www.cbr.mlit.go.jp/contract/buppin/bukoukoku/data/pdf/RRZaYvMsdP20260209_16.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDMvMjAyNjAzMDZfNjY3MTQK,令和８年度バイオプラスチック利活用を通じた一般廃棄物処理の脱炭素化検討委託業務〔総合評価落札方式〕,環境省,東京都,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
dG9reW8vaXRhYmFzaGlfY2l0eS8yMDI2LzIwMjYwNDIwXzAwMDEzCg==,【公募型プロポーザル】(仮称)ときわ台駅周辺地区及び上板橋駅北口周辺地区まちづくり基本計画策定業務委託,東京都板橋区,東京都,https://www.city.itabashi.tokyo.jp/_res/projects/default_project/_page_/001/063/722/bosyuuyoukouisshiki.zip,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjQvMDIvMjAyNDAyMjZfMjI4MzQK,令和６年度神奈川労働局管内管理庁における消防設備保守点検業務委託,厚生労働省,神奈川県,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
a2FuYWdhd2EvenVzaGlfY2l0eS8yMDI2LzIwMjYwNDA3XzAwMjUwCg==,逗子市都市計画基礎調査業務委託,神奈川県逗子市,神奈川県,https://www.city.zushi.kanagawa.jp/_res/projects/default_project/_page_/001/004/649/8koukoku_tosikeikakukisotyousa.pdf,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDEvMjAyNjAxMDZfNTY0ODkK,現有ヘリコプタの衝突回避システムに関する技術検討役務,防衛省,東京都,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,uncertain,embedded_systems,"Technical work on an embedded system, but the title does not establish software development or IT service delivery."
aG9ra2FpZG8vaG9ra2FpZG9fcHJlZi8yMDI2LzIwMjYwNTE4XzAzMzc3Cg==,総合評価一般競争入札の実施（令和８年度外国人材受入・定着促進事業（定着等支援）委託業務）,北海道,北海道,https://www.pref.hokkaido.lg.jp/sm/kmc/258717.html,not_IT,,No clear IT/software work indicated by the project title.
c2VhcmNoL3BfcG9ydGFsLzIwMjYvMDIvMjAyNjAyMjBfNjQ2MzMK,令和８年度網走刑務所自動車運転業務委託契約,法務省,北海道,https://www.p-portal.go.jp/pps-web-biz/UAA01/OAA0101,not_IT,,No clear IT/software work indicated by the project title.
